t,vel_izq,i_izq,vel_izq_est,i_izq_est,u_izq,ref_vel_izq,vel_der,i_der,vel_der_est,i_der_est,u_der,ref_vel_der
9.500000000000068,0.0,0.5747020159888001,-0.0824757891552096,0.22618256426874236,-1.6934987629448626,-1.5499999523162842,0.0,4.2143418242444,0.0830466962030088,3.9941772724690354,4.059372974620587,4.699999809265137
9.525000000000068,0.0,0.3831695839109,-0.08252224592665257,0.22792173726513248,-1.6939694831092724,-1.5499999523162842,0.0,4.0228093921665,0.0819240755538122,4.022885903865008,4.0519250227424415,4.699999809265137
9.550000000000068,0.0,0.3737448059519,-0.08250998826833797,0.22746281965744947,-1.6938452735691663,-1.5499999523162842,0.0,4.2984317875897,0.07929969405010107,4.089998869664538,4.034513738561721,4.699999809265137
9.575000000000069,0.0,0.1915324320779,-0.08155486585268726,0.1917040725516615,-1.6841668973201533,-1.5499999523162842,0.0,4.4058742563223,0.07651496418039985,4.161212403306718,4.016038633833661,4.699999809265137
9.600000000000069,0.0,0.3831695839109,-0.08179576988486328,0.20072334405365097,-1.6866080317407763,-1.5499999523162842,0.0,4.2143418242444,0.07546675855314015,4.188018029055421,4.0090843834590535,4.699999809265137
9.62500000000007,0.0,0.3737448059519,-0.08193690693069954,0.20600734051414327,-1.6880381854418234,-1.5499999523162842,0.0,5.419770925200501,0.0671000204703961,4.401979530464379,3.953575817261978,4.699999809265137
9.65000000000007,0.0,0.3831695839109,-0.08209714564247476,0.21200649158839618,-1.6896619011813259,-1.5499999523162842,0.0,4.4058742563223,0.06668667022449132,4.412550082370572,3.950833472604846,4.699999809265137
9.67500000000007,0.0,0.5747020159888001,-0.08321736242617381,0.25394617966402167,-1.70101319598349,-1.5499999523162842,0.0,4.2143418242444,0.06754889407493303,4.39050054433452,3.956553839276559,4.699999809265137
9.70000000000007,0.0,0.5606695688054001,-0.08402823819395672,0.2843043892943815,-1.709229875612384,-1.5499999523162842,0.0,4.485356550443201,0.06655229525284205,4.4159864359893115,3.949941970810989,4.699999809265137
9.72500000000007,0.0,0.5747020159888001,-0.08474070889800626,0.31097844770011185,-1.7164494118039675,-1.5499999523162842,0.0,4.4058742563223,0.06624541215241088,4.423834317478153,3.9479059753339465,4.699999809265137
9.750000000000071,0.0,0.5747020159888001,-0.08530274228671213,0.3320203048628867,-1.7221445500057782,-1.5499999523162842,0.0,4.5974066884002,0.06480295433122006,4.460722103146636,3.938336085053878,4.699999809265137
9.775000000000071,0.0,0.5747020159888001,-0.08574610287626881,0.34861919450985535,-1.7266371653583492,-1.5499999523162842,0.0,4.5974066884002,0.0636408822976428,4.490439619648951,3.9306263955951755,4.699999809265137
9.800000000000072,0.0,0.5747020159888001,-0.08609584831189915,0.3617132448772188,-1.7301811693826483,-1.5499999523162842,0.0,4.4058742563223,0.06389992133549921,4.483815248129273,3.9323449728279636,4.699999809265137
9.825000000000072,0.0,0.7475943316589001,-0.08726883880460311,0.40562870644510524,-1.742067222243811,-1.5499999523162842,0.0,4.6721765935416,0.0624467920075972,4.520975934846867,3.9227042831477674,4.699999809265137
9.850000000000072,0.0,0.7662344480667,-0.08829087440466885,0.4438925066389312,-1.7524236099402188,-1.5499999523162842,0.0,4.5974066884002,0.0617427121726057,4.538981276607468,3.9180331124070635,4.699999809265137
9.875000000000073,0.0,0.7662344480667,-0.08909710842264969,0.47407694298564707,-1.7605932565264726,-1.5499999523162842,0.0,4.4058742563223,0.06237071861994656,4.5229213496632115,3.92219957932768,4.699999809265137
9.900000000000073,0.0,0.5747020159888001,-0.08873929471697171,0.46068071334245553,-1.7569674651945029,-1.5499999523162842,0.0,4.5974066884002,0.061681425974185605,4.540548540563822,3.9176265132081576,4.699999809265137
9.925000000000074,0.0,0.7662344480667,-0.0894508428302065,0.4873203356855652,-1.7641776811855419,-1.5499999523162842,0.0,4.7890438402332,0.05993023811026506,4.585331439335869,3.906008374035384,4.699999809265137
